"anomaly_temp","unc_temp","abs_temperature_c","id_time","id_geography","id_climate"
0.754,0.12,28.144000000000002,199106,171,171199106
0.407,0.14,27.387,199107,171,171199107
0.442,0.251,27.342,199108,171,171199108
0.534,0.233,27.413999999999998,199109,171,171199109
0.164,0.186,26.754,199110,171,171199110
-0.11,0.131,26.2,199111,171,171199111
0.051,0.168,25.610999999999997,199112,171,171199112
0.227,0.139,25.357,199201,171,171199201
0.471,0.175,26.001,199202,171,171199202
0.699,0.261,27.169,199203,171,171199203
0.772,0.182,28.151999999999997,199204,171,171199204
0.799,0.212,28.679,199205,171,171199205
0.815,0.181,28.205000000000002,199206,171,171199206
0.281,0.095,27.261,199207,171,171199207
0.605,0.214,27.505,199208,171,171199208
0.581,0.262,27.461,199209,171,171199209
0.254,0.253,26.844,199210,171,171199210
-0.157,0.31,26.153,199211,171,171199211
0.1,0.257,25.66,199212,171,171199212
0.245,0.221,25.375,199301,171,171199301
0.093,0.143,25.623,199302,171,171199302
-0.083,0.159,26.387,199303,171,171199303
0.108,0.136,27.488,199304,171,171199304
0.692,0.125,28.572,199305,171,171199305
0.952,0.16,28.342,199306,171,171199306
0.632,0.238,27.612000000000002,199307,171,171199307
0.291,0.203,27.191,199308,171,171199308
0.187,0.188,27.067,199309,171,171199309
0.181,0.169,26.771,199310,171,171199310
0.687,0.219,26.997,199311,171,171199311
0.521,0.219,26.081,199312,171,171199312
0.637,0.235,25.767,199401,171,171199401
0.585,0.183,26.115000000000002,199402,171,171199402
0.528,0.165,26.997999999999998,199403,171,171199403
0.36,0.159,27.74,199404,171,171199404
0.424,0.234,28.304,199405,171,171199405
0.169,0.127,27.559,199406,171,171199406
0.142,0.111,27.122,199407,171,171199407
0.473,0.194,27.372999999999998,199408,171,171199408
0.153,0.257,27.032999999999998,199409,171,171199409
0.242,0.205,26.832,199410,171,171199410
0.372,0.191,26.682,199411,171,171199411
0.377,0.145,25.936999999999998,199412,171,171199412
0.366,0.147,25.496,199501,171,171199501
0.238,0.135,25.768,199502,171,171199502
0.129,0.141,26.599,199503,171,171199503
0.353,0.097,27.733,199504,171,171199504
0.394,0.208,28.273999999999997,199505,171,171199505
0.859,0.191,28.249000000000002,199506,171,171199506
0.271,0.147,27.251,199507,171,171199507
0.455,0.089,27.354999999999997,199508,171,171199508
0.252,0.176,27.131999999999998,199509,171,171199509
0.429,0.162,27.019,199510,171,171199510
0.56,0.25,26.869999999999997,199511,171,171199511
-0.008,0.168,25.552,199512,171,171199512
0.052,0.146,25.182,199601,171,171199601
-0.159,0.271,25.371000000000002,199602,171,171199602
0.687,0.211,27.157,199603,171,171199603
0.016,0.218,27.395999999999997,199604,171,171199604
0.233,0.214,28.113,199605,171,171199605
0.485,0.187,27.875,199606,171,171199606
0.741,0.186,27.721,199607,171,171199607
0.72,0.078,27.619999999999997,199608,171,171199608
0.717,0.137,27.596999999999998,199609,171,171199609
0.805,0.213,27.395,199610,171,171199610
0.361,0.128,26.671,199611,171,171199611
0.043,0.128,25.602999999999998,199612,171,171199612
-0.019,0.209,25.111,199701,171,171199701
0.276,0.174,25.806,199702,171,171199702
-0.163,0.142,26.307,199703,171,171199703
0.361,0.248,27.741,199704,171,171199704
0.437,0.211,28.317,199705,171,171199705
0.557,0.163,27.947,199706,171,171199706
0.44,0.241,27.42,199707,171,171199707
0.87,0.126,27.77,199708,171,171199708
0.526,0.111,27.406,199709,171,171199709
0.767,0.171,27.357,199710,171,171199710
0.891,0.193,27.201,199711,171,171199711
0.831,0.148,26.391,199712,171,171199712
1.168,0.161,26.298,199801,171,171199801
1.47,0.176,27,199802,171,171199802
1.206,0.194,27.676,199803,171,171199803
1.349,0.185,28.729,199804,171,171199804
1.396,0.171,29.276,199805,171,171199805
1.377,0.201,28.767,199806,171,171199806
1.497,0.121,28.477,199807,171,171199807
1.319,0.219,28.218999999999998,199808,171,171199808
1.034,0.161,27.913999999999998,199809,171,171199809
0.874,0.194,27.464,199810,171,171199810
1.018,0.136,27.328,199811,171,171199811
1.083,0.188,26.642999999999997,199812,171,171199812
1.063,0.158,26.192999999999998,199901,171,171199901
0.579,0.209,26.109,199902,171,171199902
0.711,0.095,27.180999999999997,199903,171,171199903
0.172,0.335,27.552,199904,171,171199904
0.174,0.269,28.054,199905,171,171199905
0.048,0.145,27.438,199906,171,171199906
0.334,0.111,27.314,199907,171,171199907
0.123,0.173,27.023,199908,171,171199908
0.32,0.117,27.2,199909,171,171199909
0.523,0.173,27.113,199910,171,171199910
0.386,0.214,26.695999999999998,199911,171,171199911
0.553,0.168,26.113,199912,171,171199912
0.812,0.161,25.942,200001,171,171200001
0.605,0.22,26.135,200002,171,171200002
0.449,0.218,26.919,200003,171,171200003
0.503,0.232,27.883,200004,171,171200004
0.244,0.184,28.124,200005,171,171200005
0.361,0.237,27.751,200006,171,171200006
0.168,0.111,27.148,200007,171,171200007
0.562,0.127,27.462,200008,171,171200008
0.59,0.196,27.47,200009,171,171200009
0.436,0.139,27.026,200010,171,171200010
0.589,0.115,26.898999999999997,200011,171,171200011
0.774,0.174,26.334,200012,171,171200012
0.956,0.131,26.086,200101,171,171200101
1.014,0.14,26.544,200102,171,171200102
0.599,0.188,27.069,200103,171,171200103
0.774,0.173,28.154,200104,171,171200104
0.339,0.349,28.218999999999998,200105,171,171200105
0.319,0.194,27.709,200106,171,171200106
0.396,0.102,27.376,200107,171,171200107
0.583,0.329,27.482999999999997,200108,171,171200108
0.7,0.431,27.58,200109,171,171200109
0.746,0.215,27.336,200110,171,171200110
0.271,0.175,26.581,200111,171,171200111
0.157,0.209,25.717,200112,171,171200112
0.56,0.242,25.689999999999998,200201,171,171200201
0.297,0.272,25.827,200202,171,171200202
0.445,0.156,26.915,200203,171,171200203
0.492,0.102,27.872,200204,171,171200204
0.599,0.103,28.479,200205,171,171200205
0.765,0.112,28.155,200206,171,171200206
0.768,0.323,27.748,200207,171,171200207
0.529,0.084,27.429,200208,171,171200208
0.351,0.171,27.230999999999998,200209,171,171200209
0.817,0.28,27.407,200210,171,171200210
0.863,0.147,27.173,200211,171,171200211
1.135,0.288,26.695,200212,171,171200212
0.544,0.138,25.674,200301,171,171200301
0.524,0.149,26.054000000000002,200302,171,171200302
0.508,0.202,26.977999999999998,200303,171,171200303
1.128,0.144,28.508,200304,171,171200304
0.573,0.315,28.453,200305,171,171200305
0.257,0.209,27.647000000000002,200306,171,171200306
0.621,0.272,27.601,200307,171,171200307
0.645,0.286,27.544999999999998,200308,171,171200308
0.375,0.244,27.255,200309,171,171200309
0.448,0.233,27.038,200310,171,171200310
0.924,0.24,27.233999999999998,200311,171,171200311
-0.06,0.198,25.5,200312,171,171200312
0.809,0.205,25.939,200401,171,171200401
0.695,0.129,26.225,200402,171,171200402
0.736,0.194,27.206,200403,171,171200403
0.956,0.28,28.336,200404,171,171200404
0.445,0.166,28.325,200405,171,171200405
0.29,0.276,27.68,200406,171,171200406
0.494,0.245,27.474,200407,171,171200407
0.7,0.239,27.599999999999998,200408,171,171200408
0.74,0.189,27.619999999999997,200409,171,171200409
0.217,0.264,26.807,200410,171,171200410
0.917,0.198,27.227,200411,171,171200411
0.715,0.242,26.275,200412,171,171200412
0.432,0.253,25.561999999999998,200501,171,171200501
1.042,0.261,26.572000000000003,200502,171,171200502
0.741,0.166,27.211,200503,171,171200503
0.575,0.211,27.955,200504,171,171200504
0.928,0.197,28.808,200505,171,171200505
0.731,0.289,28.121000000000002,200506,171,171200506
0.87,0.121,27.85,200507,171,171200507
0.674,0.12,27.573999999999998,200508,171,171200508
0.541,0.16,27.421,200509,171,171200509
0.798,0.153,27.387999999999998,200510,171,171200510
0.842,0.245,27.151999999999997,200511,171,171200511
0.382,0.191,25.942,200512,171,171200512
0.958,0.18,26.087999999999997,200601,171,171200601
0.923,0.122,26.453000000000003,200602,171,171200602
0.759,0.182,27.229,200603,171,171200603
0.828,0.192,28.208,200604,171,171200604
0.489,0.339,28.369,200605,171,171200605
0.758,0.083,28.148,200606,171,171200606
0.62,0.167,27.6,200607,171,171200607
0.491,0.175,27.391,200608,171,171200608
0.569,0.179,27.448999999999998,200609,171,171200609
0.433,0.161,27.023,200610,171,171200610
1.09,0.124,27.4,200611,171,171200611
1.137,0.173,26.697,200612,171,171200612
0.876,0.21,26.006,200701,171,171200701
0.872,0.143,26.402,200702,171,171200702
0.858,0.234,27.328,200703,171,171200703
0.942,0.242,28.322,200704,171,171200704
0.569,0.227,28.448999999999998,200705,171,171200705
1.082,0.213,28.472,200706,171,171200706
0.938,0.153,27.918,200707,171,171200707
0.619,0.171,27.519,200708,171,171200708
0.625,0.126,27.505,200709,171,171200709
0.53,0.188,27.12,200710,171,171200710
0.182,0.155,26.491999999999997,200711,171,171200711
0.762,0.135,26.322,200712,171,171200712
0.91,0.101,26.04,200801,171,171200801
0.328,0.186,25.858,200802,171,171200802
0.439,0.225,26.909,200803,171,171200803
0.415,0.242,27.794999999999998,200804,171,171200804
-0.267,0.3,27.613,200805,171,171200805
0.436,0.123,27.826,200806,171,171200806
0.54,0.174,27.52,200807,171,171200807
0.446,0.115,27.346,200808,171,171200808
0.546,0.129,27.426,200809,171,171200809
0.81,0.131,27.4,200810,171,171200810
0.704,0.126,27.014,200811,171,171200811
0.56,0.159,26.119999999999997,200812,171,171200812
0.444,0.194,25.573999999999998,200901,171,171200901
1.043,0.136,26.573,200902,171,171200902
1.109,0.192,27.579,200903,171,171200903
0.417,0.158,27.797,200904,171,171200904
-0.038,0.291,27.842,200905,171,171200905
0.376,0.302,27.766000000000002,200906,171,171200906
0.554,0.228,27.534,200907,171,171200907
1.162,0.272,28.061999999999998,200908,171,171200908
0.767,0.218,27.647,200909,171,171200909
0.642,0.198,27.232,200910,171,171200910
0.748,0.205,27.058,200911,171,171200911
0.445,0.216,26.005,200912,171,171200912
0.727,0.222,25.857,201001,171,171201001
1.281,0.243,26.811,201002,171,171201002
1.234,0.229,27.704,201003,171,171201003
0.93,0.153,28.31,201004,171,171201004
1.356,0.194,29.236,201005,171,171201005
1.362,0.224,28.752000000000002,201006,171,171201006
0.935,0.164,27.915,201007,171,171201007
0.826,0.2,27.726,201008,171,171201008
0.939,0.257,27.819,201009,171,171201009
0.803,0.072,27.393,201010,171,171201010
0.735,0.118,27.044999999999998,201011,171,171201011
0.885,0.179,26.445,201012,171,171201012
0.446,0.285,25.576,201101,171,171201101
0.461,0.231,25.991,201102,171,171201102
0.072,0.209,26.541999999999998,201103,171,171201103
-0.21,0.207,27.169999999999998,201104,171,171201104
0.17,0.357,28.05,201105,171,171201105
0.316,0.21,27.706,201106,171,171201106
0.501,0.257,27.481,201107,171,171201107
0.584,0.257,27.483999999999998,201108,171,171201108
0.635,0.215,27.515,201109,171,171201109
0.619,0.191,27.209,201110,171,171201110
0.858,0.17,27.168,201111,171,171201111
0.74,0.161,26.299999999999997,201112,171,171201112
1.1,0.166,26.23,201201,171,171201201
0.971,0.185,26.501,201202,171,171201202
0.801,0.261,27.270999999999997,201203,171,171201203
0.604,0.299,27.983999999999998,201204,171,171201204
0.536,0.427,28.416,201205,171,171201205
0.571,0.362,27.961000000000002,201206,171,171201206
0.387,0.315,27.367,201207,171,171201207
0.793,0.332,27.692999999999998,201208,171,171201208
0.53,0.263,27.41,201209,171,171201209
0.387,0.183,26.977,201210,171,171201210
0.877,0.207,27.186999999999998,201211,171,171201211
1.115,0.332,26.674999999999997,201212,171,171201212
0.642,0.245,25.772,201301,171,171201301
1.127,0.257,26.657,201302,171,171201302
1.127,0.263,27.596999999999998,201303,171,171201303
1.066,0.248,28.445999999999998,201304,171,171201304
0.919,0.286,28.799,201305,171,171201305
0.831,0.308,28.221,201306,171,171201306
0.556,0.275,27.536,201307,171,171201307
0.475,0.225,27.375,201308,171,171201308
0.856,0.25,27.736,201309,171,171201309
0.505,0.378,27.095,201310,171,171201310
0.592,0.201,26.901999999999997,201311,171,171201311
1.099,0.288,26.659,201312,171,171201312
-0.271,0.302,24.858999999999998,201401,171,171201401
0.285,0.304,25.815,201402,171,171201402
0.407,0.335,26.877,201403,171,171201403
0.509,0.267,27.889,201404,171,171201404
1.172,0.256,29.052,201405,171,171201405
1.077,0.392,28.467,201406,171,171201406
0.7,0.286,27.68,201407,171,171201407
0.804,0.239,27.703999999999997,201408,171,171201408
0.429,0.17,27.308999999999997,201409,171,171201409
0.54,0.17,27.13,201410,171,171201410
0.821,0.27,27.131,201411,171,171201411
0.703,0.321,26.262999999999998,201412,171,171201412
0.298,0.243,25.427999999999997,201501,171,171201501
0.374,0.231,25.904,201502,171,171201502
0.459,0.248,26.929,201503,171,171201503
0.66,0.292,28.04,201504,171,171201504
0.983,0.334,28.863,201505,171,171201505
1.062,0.253,28.452,201506,171,171201506
0.742,0.313,27.722,201507,171,171201507
0.985,0.179,27.884999999999998,201508,171,171201508
0.9,0.183,27.779999999999998,201509,171,171201509
0.888,0.14,27.478,201510,171,171201510
1.191,0.248,27.500999999999998,201511,171,171201511
1.169,0.326,26.729,201512,171,171201512
5.098,0.163,1.298,199001,173,173199001
7.459,0.129,4.879,199002,173,173199002
4.983,0.211,6.632999999999999,199003,173,173199003
0.778,0.239,8.228,199004,173,173199004
0.75,0.151,13.43,199005,173,173199005
-0.129,0.198,16.461,199006,173,173199006
-0.969,0.113,16.951,199007,173,173199007
0.471,0.261,17.811,199008,173,173199008
-1.948,0.478,11.562,199009,173,173199009
0.868,0.166,9.178,199010,173,173199010
1.251,0.25,4.420999999999999,199011,173,173199011
0.503,0.157,-0.717,199012,173,173199012
3.602,0.134,-0.19799999999999995,199101,173,173199101
-1.424,0.202,-4.004,199102,173,173199102
2.905,0.194,4.555,199103,173,173199103
-0.008,0.18,7.442,199104,173,173199104
-2.452,0.192,10.228,199105,173,173199105
-1.41,0.151,15.18,199106,173,173199106
0.987,0.131,18.907,199107,173,173199107
0.834,0.258,18.174,199108,173,173199108
0.966,0.141,14.475999999999999,199109,173,173199109
-0.378,0.195,7.932,199110,173,173199110
0.56,0.185,3.73,199111,173,173199111
-0.252,0.131,-1.472,199112,173,173199112
2.771,0.086,-1.029,199201,173,173199201
3.684,0.159,1.104,199202,173,173199202
2.153,0.212,3.803,199203,173,173199203
0.069,0.141,7.519,199204,173,173199204
0.715,0.151,13.395,199205,173,173199205
1.41,0.197,18,199206,173,173199206
1.751,0.173,19.671000000000003,199207,173,173199207
3.608,0.185,20.948,199208,173,173199208
-0.257,0.175,13.253,199209,173,173199209
-2.371,0.153,5.939,199210,173,173199210
0.371,0.232,3.541,199211,173,173199211
0.256,0.239,-0.964,199212,173,173199212
3.462,0.208,-0.33799999999999963,199301,173,173199301
1.224,0.125,-1.356,199302,173,173199302
-0.225,0.097,1.4249999999999998,199303,173,173199303
1.193,0.125,8.643,199304,173,173199304
3.392,0.156,16.072,199305,173,173199305
-1.126,0.18,15.464,199306,173,173199306
-1.203,0.167,16.717000000000002,199307,173,173199307
-0.776,0.239,16.564,199308,173,173199308
-1.256,0.201,12.254,199309,173,173199309
-0.082,0.189,8.228,199310,173,173199310
-4.771,0.213,-1.601,199311,173,173199311
2.537,0.187,1.317,199312,173,173199312
5.457,0.2,1.657,199401,173,173199401
-0.052,0.196,-2.632,199402,173,173199402
2.461,0.178,4.111,199403,173,173199403
1.432,0.088,8.882,199404,173,173199404
-0.17,0.195,12.51,199405,173,173199405
-0.784,0.208,15.806,199406,173,173199406
3.213,0.172,21.133000000000003,199407,173,173199407
1.319,0.157,18.659,199408,173,173199408
1.389,0.187,14.899,199409,173,173199409
-1.481,0.145,6.829000000000001,199410,173,173199410
0.71,0.152,3.88,199411,173,173199411
1.871,0.103,0.651,199412,173,173199412
1.955,0.13,-1.8449999999999998,199501,173,173199501
5.609,0.123,3.029,199502,173,173199502
1.444,0.092,3.094,199503,173,173199503
0.377,0.112,7.827,199504,173,173199504
-0.209,0.282,12.471,199505,173,173199505
0.095,0.22,16.685,199506,173,173199506
2.094,0.172,20.014000000000003,199507,173,173199507
1.019,0.157,18.358999999999998,199508,173,173199508
-0.246,0.201,13.264,199509,173,173199509
2.07,0.198,10.38,199510,173,173199510
-2.793,0.142,0.3769999999999998,199511,173,173199511
-3.678,0.194,-4.898,199512,173,173199512
-2.005,0.192,-5.805,199601,173,173199601
-2.879,0.181,-5.459,199602,173,173199602
-2.972,0.194,-1.322,199603,173,173199603
0.502,0.15,7.952,199604,173,173199604
1.453,0.123,14.133,199605,173,173199605
-0.048,0.16,16.542,199606,173,173199606
-1.544,0.111,16.376,199607,173,173199607
1.011,0.141,18.351,199608,173,173199608
-2.814,0.155,10.696,199609,173,173199609
0.915,0.187,9.225000000000001,199610,173,173199610
2.281,0.167,5.4510000000000005,199611,173,173199611
-3.979,0.177,-5.199,199612,173,173199612
-0.809,0.19,-4.609,199701,173,173199701
4.192,0.148,1.612,199702,173,173199702
1.617,0.102,3.267,199703,173,173199703
-2.287,0.19,5.163,199704,173,173199704
0.641,0.224,13.321,199705,173,173199705
0.15,0.217,16.74,199706,173,173199706
0.076,0.224,17.996000000000002,199707,173,173199707
1.953,0.114,19.293,199708,173,173199708
0.006,0.148,13.516,199709,173,173199709
-1.777,0.172,6.533,199710,173,173199710
-0.226,0.162,2.944,199711,173,173199711
0.943,0.171,-0.277,199712,173,173199712
4.468,0.12,0.6680000000000001,199801,173,173199801
5.727,0.155,3.1470000000000002,199802,173,173199802
0.466,0.139,2.116,199803,173,173199803
2.424,0.177,9.874,199804,173,173199804
1.462,0.185,14.142,199805,173,173199805
0.942,0.228,17.532,199806,173,173199806
-0.237,0.128,17.683000000000003,199807,173,173199807
-0.646,0.159,16.694,199808,173,173199808
0.063,0.126,13.573,199809,173,173199809
-0.433,0.218,7.877000000000001,199810,173,173199810
-4.372,0.108,-1.202,199811,173,173199811
-1.23,0.118,-2.45,199812,173,173199812
3.687,0.224,-0.11299999999999999,199901,173,173199901
1.184,0.157,-1.3960000000000001,199902,173,173199902
3.026,0.103,4.676,199903,173,173199903
2.109,0.164,9.559000000000001,199904,173,173199904
0.057,0.169,12.737,199905,173,173199905
0.974,0.152,17.564,199906,173,173199906
2.235,0.089,20.155,199907,173,173199907
0.366,0.214,17.706,199908,173,173199908
2.722,0.163,16.232,199909,173,173199909
0.126,0.206,8.436,199910,173,173199910
-1.074,0.16,2.096,199911,173,173199911
1.45,0.136,0.22999999999999998,199912,173,173199912
2.069,0.106,-1.7309999999999999,200001,173,173200001
4.783,0.102,2.2030000000000003,200002,173,173200002
2.02,0.137,3.67,200003,173,173200003
4.295,0.169,11.745000000000001,200004,173,173200004
2.333,0.168,15.013,200005,173,173200005
0.644,0.164,17.233999999999998,200006,173,173200006
-1.307,0.101,16.613000000000003,200007,173,173200007
0.861,0.211,18.201,200008,173,173200008
-1.153,0.159,12.357,200009,173,173200009
3.341,0.119,11.651,200010,173,173200010
3.348,0.101,6.518,200011,173,173200011
2.713,0.086,1.493,200012,173,173200012
3.086,0.166,-0.714,200101,173,173200101
2.197,0.145,-0.383,200102,173,173200102
1,0.12,2.65,200103,173,173200103
0.685,0.163,8.135,200104,173,173200104
1.394,0.141,14.074,200105,173,173200105
-1.652,0.203,14.938,200106,173,173200106
2.226,0.142,20.146,200107,173,173200107
1.852,0.222,19.192,200108,173,173200108
-1.077,0.241,12.433,200109,173,173200109
2.921,0.181,11.231,200110,173,173200110
-0.783,0.129,2.387,200111,173,173200111
-2.844,0.116,-4.064,200112,173,173200112
2.929,0.18,-0.871,200201,173,173200201
6.203,0.163,3.623,200202,173,173200202
3.14,0.148,4.79,200203,173,173200203
0.981,0.141,8.431000000000001,200204,173,173200204
3.908,0.169,16.588,200205,173,173200205
0.797,0.137,17.387,200206,173,173200206
2.388,0.218,20.308,200207,173,173200207
3.123,0.11,20.463,200208,173,173200208
-0.004,0.208,13.506,200209,173,173200209
-1.221,0.209,7.089,200210,173,173200210
0.956,0.098,4.1259999999999994,200211,173,173200211
-4.286,0.146,-5.505999999999999,200212,173,173200212
0.763,0.081,-3.037,200301,173,173200301
-1.988,0.157,-4.568,200302,173,173200302
0.853,0.172,2.503,200303,173,173200303
-0.269,0.152,7.181,200304,173,173200304
2.815,0.211,15.495,200305,173,173200305
1.455,0.157,18.045,200306,173,173200306
1.88,0.216,19.8,200307,173,173200307
1.827,0.177,19.167,200308,173,173200308
0.612,0.196,14.122,200309,173,173200309
-2.818,0.169,5.492000000000001,200310,173,173200310
2.072,0.117,5.242,200311,173,173200311
2.041,0.155,0.821,200312,173,173200312
-1.236,0.132,-5.036,200401,173,173200401
2.555,0.194,-0.02499999999999991,200402,173,173200402
1.877,0.17,3.527,200403,173,173200403
1.255,0.119,8.705,200404,173,173200404
-0.545,0.098,12.135,200405,173,173200405
-0.777,0.183,15.813,200406,173,173200406
-0.139,0.21,17.781000000000002,200407,173,173200407
1.693,0.146,19.033,200408,173,173200408
0.215,0.189,13.725,200409,173,173200409
1.623,0.198,9.933,200410,173,173200410
0.37,0.104,3.54,200411,173,173200411
2.266,0.116,1.046,200412,173,173200412
4.153,0.102,0.35299999999999976,200501,173,173200501
-0.468,0.128,-3.048,200502,173,173200502
-1.3,0.18,0.34999999999999987,200503,173,173200503
1.279,0.294,8.729,200504,173,173200504
0.648,0.221,13.328,200505,173,173200505
-0.636,0.163,15.954,200506,173,173200506
1.67,0.101,19.590000000000003,200507,173,173200507
-0.038,0.173,17.302,200508,173,173200508
1.93,0.2,15.44,200509,173,173200509
1.322,0.207,9.632000000000001,200510,173,173200510
-0.119,0.168,3.051,200511,173,173200511
0.374,0.175,-0.846,200512,173,173200512
-3.461,0.26,-7.260999999999999,200601,173,173200601
-0.583,0.15,-3.1630000000000003,200602,173,173200602
-2.119,0.18,-0.4690000000000003,200603,173,173200603
1.119,0.211,8.569,200604,173,173200604
0.76,0.287,13.44,200605,173,173200605
0.712,0.165,17.302,200606,173,173200606
4.146,0.223,22.066000000000003,200607,173,173200607
0.328,0.226,17.668,200608,173,173200608
2.669,0.193,16.179,200609,173,173200609
2.424,0.152,10.734,200610,173,173200610
2.658,0.125,5.827999999999999,200611,173,173200611
4.764,0.183,3.5440000000000005,200612,173,173200612
6.888,0.104,3.088,200701,173,173200701
2.297,0.124,-0.2829999999999999,200702,173,173200702
4.743,0.171,6.393000000000001,200703,173,173200703
1.719,0.27,9.169,200704,173,173200704
2.385,0.23,15.065,200705,173,173200705
2.001,0.196,18.591,200706,173,173200706
0.74,0.218,18.66,200707,173,173200707
1.542,0.18,18.882,200708,173,173200708
-0.364,0.151,13.145999999999999,200709,173,173200709
-0.402,0.244,7.908,200710,173,173200710
-1.456,0.172,1.714,200711,173,173200711
1.157,0.121,-0.06299999999999994,200712,173,173200712
4.68,0.278,0.8799999999999999,200801,173,173200801
5.483,0.074,2.9029999999999996,200802,173,173200802
2.212,0.2,3.862,200803,173,173200803
1.254,0.234,8.704,200804,173,173200804
0.751,0.17,13.431,200805,173,173200805
1.056,0.178,17.646,200806,173,173200806
0.88,0.173,18.8,200807,173,173200807
1.115,0.193,18.455,200808,173,173200808
-0.591,0.166,12.919,200809,173,173200809
1.234,0.109,9.544,200810,173,173200810
1.702,0.087,4.872,200811,173,173200811
2.034,0.124,0.8139999999999998,200812,173,173200812
0.766,0.19,-3.034,200901,173,173200901
1.554,0.112,-1.026,200902,173,173200902
1.193,0.145,2.843,200903,173,173200903
3.438,0.22,10.888,200904,173,173200904
0.567,0.273,13.247,200905,173,173200905
-0.853,0.318,15.737,200906,173,173200906
1.445,0.179,19.365000000000002,200907,173,173200907
1.245,0.244,18.585,200908,173,173200908
1.679,0.174,15.189,200909,173,173200909
-1.394,0.177,6.916,200910,173,173200910
2.449,0.092,5.619,200911,173,173200911
-0.264,0.168,-1.484,200912,173,173200912
-3.68,0.151,-7.48,201001,173,173201001
0.554,0.225,-2.026,201002,173,173201002
1.526,0.174,3.176,201003,173,173201003
1.154,0.188,8.604,201004,173,173201004
0.135,0.137,12.815,201005,173,173201005
0.521,0.218,17.111,201006,173,173201006
3.275,0.279,21.195,201007,173,173201007
1.815,0.228,19.155,201008,173,173201008
-0.954,0.211,12.556,201009,173,173201009
-2.241,0.153,6.069000000000001,201010,173,173201010
2.101,0.138,5.271,201011,173,173201011
-4.537,0.137,-5.757,201012,173,173201012
2.763,0.273,-1.037,201101,173,173201101
-1.106,0.141,-3.686,201102,173,173201102
1.532,0.191,3.182,201103,173,173201103
2.968,0.245,10.418,201104,173,173201104
1.123,0.217,13.802999999999999,201105,173,173201105
1.595,0.239,18.185,201106,173,173201106
0.338,0.258,18.258000000000003,201107,173,173201107
1.304,0.181,18.644,201108,173,173201108
1.668,0.197,15.177999999999999,201109,173,173201109
0.3,0.148,8.610000000000001,201110,173,173201110
0.076,0.111,3.246,201111,173,173201111
3.417,0.224,2.197,201112,173,173201112
2.615,0.179,-1.1849999999999996,201201,173,173201201
-3.485,0.177,-6.0649999999999995,201202,173,173201202
3.171,0.193,4.821,201203,173,173201203
1.485,0.207,8.935,201204,173,173201204
2.071,0.188,14.751,201205,173,173201205
0.097,0.176,16.687,201206,173,173201206
2.045,0.188,19.965000000000003,201207,173,173201207
1.358,0.273,18.698,201208,173,173201208
1.047,0.19,14.557,201209,173,173201209
-0.032,0.148,8.278,201210,173,173201210
2.13,0.106,5.3,201211,173,173201211
-1.618,0.293,-2.838,201212,173,173201212
0.352,0.197,-3.448,201301,173,173201301
1.834,0.217,-0.746,201302,173,173201302
-3.364,0.155,-1.714,201303,173,173201303
0.437,0.225,7.8870000000000005,201304,173,173201304
2.119,0.175,14.799,201305,173,173201305
1.165,0.261,17.755,201306,173,173201306
1.36,0.15,19.28,201307,173,173201307
1.597,0.199,18.937,201308,173,173201308
-1.146,0.113,12.364,201309,173,173201309
1.707,0.165,10.017000000000001,201310,173,173201310
1.955,0.144,5.125,201311,173,173201311
3.136,0.182,1.9160000000000001,201312,173,173201312
1.731,0.245,-2.069,201401,173,173201401
5.038,0.232,2.458,201402,173,173201402
4.853,0.261,6.503,201403,173,173201403
2.665,0.251,10.115,201404,173,173201404
0.967,0.206,13.647,201405,173,173201405
-0.512,0.246,16.078,201406,173,173201406
2.951,0.186,20.871000000000002,201407,173,173201407
0.499,0.238,17.839,201408,173,173201408
1.414,0.179,14.924,201409,173,173201409
1.669,0.23,9.979000000000001,201410,173,173201410
1.924,0.178,5.093999999999999,201411,173,173201411
1.855,0.24,0.635,201412,173,173201412
4.644,0.144,0.8440000000000003,201501,173,173201501
3.28,0.166,0.6999999999999997,201502,173,173201502
3.366,0.235,5.016,201503,173,173201503
0.653,0.355,8.103,201504,173,173201504
0.113,0.225,12.793,201505,173,173201505
-0.051,0.179,16.539,201506,173,173201506
1.483,0.204,19.403000000000002,201507,173,173201507
4.303,0.302,21.643,201508,173,173201508
1.425,0.147,14.935,201509,173,173201509
-0.76,0.154,7.550000000000001,201510,173,173201510
2.28,0.15,5.449999999999999,201511,173,173201511
5.188,0.206,3.968,201512,173,173201512
-0.115,0.177,8.375,199001,174,174199001
2.723,0.199,12.062999999999999,199002,174,174199002
2.142,0.287,13.282,199003,174,174199003
-0.376,0.323,12.534,199004,174,174199004
1.929,0.245,17.889,199005,174,174199005
0.704,0.271,19.684,199006,174,174199006
2.418,0.304,23.898,199007,174,174199007
2.037,0.317,23.397,199008,174,174199008
1.538,0.346,21.068,199009,174,174199009
-0.063,0.18,15.706999999999999,199010,174,174199010
-0.268,0.268,11.241999999999999,199011,174,174199011
-0.557,0.238,8.222999999999999,199012,174,174199012
-0.414,0.121,8.076,199101,174,174199101
-1.189,0.261,8.151,199102,174,174199102
0.542,0.333,11.682,199103,174,174199103
-0.226,0.191,12.684,199104,174,174199104
1.224,0.366,17.184,199105,174,174199105
1.183,0.149,20.163,199106,174,174199106
1.395,0.127,22.875,199107,174,174199107
